t,action,mean_V,LOW_occ,mismatch,E,PLV,global_v_offset,domain_low_fraction,redox_bit,D_est
1.7,,-18.016492395303143,0.0028232474847243545,0.0,,,0.10515786806373088,1.0,0.0,
1.75,,-17.516880898261082,0.0029062590979925225,0.02,,,0.10824500278450473,0.99,0.0,
1.8,,-18.026154609982033,0.002988263827218289,0.04,,,0.11133594186286931,0.98,0.0,
1.85,,-18.216634768813496,0.0030700950785278037,0.02,,,0.11438331391449152,0.99,0.0,
1.9000000000000001,,-18.363766244031254,0.003151836183044257,0.0,,,0.11742662977956884,1.0,0.0,
1.95,,-18.761733423784136,0.0032349037482810473,0.0,,,0.12045155062674147,1.0,0.0,
2.0,,-18.79171270566137,0.0033179643914803126,0.0,,,0.12345785130543603,1.0,0.0,
2.05,,-18.477584287189234,0.003401018113218872,0.0,,,0.12648092397975863,1.0,0.0,
2.1,,-18.09254607529347,0.0034840649140734908,0.0,,,0.12952549736276694,1.0,0.0,
2.15,,-17.86340482719963,0.003566604805037437,0.02,,,0.1325989098932932,0.99,0.0,
2.2,,-17.954427539567806,0.0036488045054344897,0.02,,,0.1356700388755977,0.99,0.0,
2.25,,-17.88169105164947,0.003730997356113378,0.02,,,0.13873747322540697,0.99,0.0,
2.3000000000000003,,-18.012720397146225,0.0038131833576448893,0.02,,,0.1418196602400373,0.99,0.0,
2.35,,-18.23701745911195,0.003895362510599764,0.02,,,0.1448827321837745,0.99,0.0,
2.4,,-18.211835662774373,0.003977201484993137,0.04,,,0.14793644031580042,0.98,0.0,
2.45,,-18.534281888931176,0.0040587836661159235,0.02,,,0.15099127696585252,0.99,0.0,
2.5,,-17.687010561355788,0.004141775655229939,0.0,,,0.15403136924788408,1.0,0.0,
2.5500000000000003,,-12.176069282129026,0.004220594125131304,0.27,,,0.1574135030641755,0.85,0.0,
2.6,,-9.278323692017898,0.004279323366642956,0.51,,,0.16110729841035565,0.59,0.0,
2.65,,-7.1796182918939575,0.00431054874268415,0.45,,,0.16500621541380348,0.26,0.0,
2.7,,-6.385796480328346,0.004325105572940836,0.24,,,0.1690303306672222,0.12,0.0,
2.75,,-5.464757800762601,0.004330994871415879,0.08,,,0.17311698498959083,0.04,0.0,
2.8000000000000003,,-5.173976553957158,0.004332383886073764,0.02,,,0.17723724627134974,0.01,0.0,
2.85,,-5.315089378308373,0.004332939501650132,0.02,,,0.1813705769399679,0.01,0.0,
2.9,,-5.112324116700043,0.004333411738982488,0.02,,,0.18550425809699628,0.01,0.0,
2.95,,-4.806516950438436,0.004334050602935432,0.04,,,0.18965435964922028,0.02,0.0,
3.0,,-4.449192479203438,0.004335272716430181,0.02,,,0.19384210020271703,0.01,0.0,
3.0500000000000003,,-4.791826760128045,0.004335744759335263,0.02,,,0.19800094615585498,0.01,0.0,
3.1,,-4.870582231759567,0.00433563344415471,0.0,,,0.20217058734482865,0.0,0.0,
3.15,,-4.920537547275091,0.004335272154916247,0.0,,,0.2063237199169002,0.0,0.0,
3.2,,-4.926208074571509,0.004334910895784094,0.0,,,0.21046831644571803,0.0,0.0,
3.25,,-4.835953105553915,0.0043345496667557375,0.0,,,0.2146199947032853,0.0,0.0,
3.3000000000000003,,-5.0061708345242515,0.004334188467828673,0.0,,,0.2187888519251907,0.0,0.0,
3.35,,-5.141765138260505,0.004334243958722669,0.02,,,0.22292523146948642,0.01,0.0,
3.4,,-5.330179980319756,0.004334716087354346,0.02,,,0.2270429169857399,0.01,0.0,
3.45,,-5.548809780280047,0.004334604867615182,0.02,,,0.23114325407009012,0.01,0.0,
3.5,,-5.25515033366186,0.004335076966172245,0.02,,,0.2352600238812175,0.01,0.0,
3.5500000000000003,,-5.22361202146474,0.004335549025389237,0.02,,,0.23937979010564206,0.01,0.0,
3.6,,-5.03300433438831,0.004336021045269436,0.02,,,0.2435095324405361,0.01,0.0,
3.65,,-4.981314082121087,0.00433615969664943,0.0,,,0.24765286062340897,0.0,0.0,
3.7,,-4.600311940145797,0.004335798363558238,0.0,,,0.2518151886930144,0.0,0.0,
3.75,,-4.551710081832404,0.004335853720299289,0.02,,,0.25599375547711956,0.01,0.0,
3.8000000000000003,,-3.984955583171128,0.004335992385622508,0.0,,,0.26021382091763595,0.0,0.0,
3.85,,-4.097682389280786,0.0043356310664733775,0.0,,,0.26443191663723176,0.0,0.0,
3.9,,-4.611386659627297,0.0043352697774330495,0.0,,,0.26863476945469555,0.0,0.0,
3.95,,-4.563898090936339,0.0043352418476657,0.02,,,0.27281636488982386,0.01,0.0,
4.0,,-4.809681358266561,0.004335297233420803,0.0,,,0.27698476893991547,0.0,0.0,
4.05,,-5.122593217184524,0.004334935972198852,0.0,,,0.2811110154600443,0.0,0.0,
4.1,,-5.057564043863689,0.0043345747410808745,0.0,,,0.28525043881265777,0.0,0.0,
4.15,,-5.1543562409511,0.004334213540064359,0.0,,,0.2893960836962748,0.0,0.0,
4.2,,-5.313471995391999,0.004334102367063474,0.02,,,0.29353124925362545,0.01,0.0,
4.25,,-5.43219248917183,0.004335074497077462,0.04,,,0.29764758305414435,0.02,0.0,
4.3,,-5.5985144013806005,0.004336296527334215,0.04,,,0.301732098894511,0.02,0.0,
4.3500000000000005,,-5.222613282162452,0.004337601787008949,0.04,,,0.3058386917666486,0.02,0.0,
4.4,,-4.832017276853696,0.0043375736462486466,0.0,,,0.30998184135543005,0.0,0.0,
4.45,,-4.7659636498583176,0.00433721219533274,0.0,,,0.3141489711346369,0.0,0.0,
4.5,,-4.803555724564336,0.004336850774536613,0.0,,,0.31830594694393693,0.0,0.0,
4.55,,-4.8400138837556295,0.004336489383857757,0.0,,,0.3224644268139978,0.0,0.0,
4.6000000000000005,,-4.676218223287774,0.004336128023293662,0.0,,,0.3266179423707351,0.0,0.0,
4.65,,-4.962343200282137,0.0043357666928418165,0.0,,,0.3307743281099329,0.0,0.0,
4.7,,-4.837255810692845,0.004335405392499713,0.0,,,0.33492401310074965,0.0,0.0,
4.75,,-4.458684304634544,0.004335044122264844,0.0,,,0.3390919704390888,0.0,0.0,
4.8,,-4.54263552637926,0.004334682882134697,0.0,,,0.3432838987714435,0.0,0.0,
4.8500000000000005,,-4.545802614632004,0.004334321672106766,0.0,,,0.347482400054979,0.0,0.0,
4.9,,-4.993520885603305,0.004334127158150766,0.02,,,0.3516306491894147,0.01,0.0,
4.95,,-5.031249526955671,0.004334432630543235,0.0,,,0.3557723502158856,0.0,0.0,
5.0,,-5.400994449263314,0.004334154774702156,0.02,,,0.359925003756419,0.01,0.0,
5.05,,-10.25631174040699,0.004336293561460081,0.14,,,0.3637862939672505,0.08,0.0,
5.1000000000000005,,-12.91813318050216,0.004352765031113351,0.45,,,0.3673451973617755,0.31,0.0,
5.15,,-15.212871102988142,0.004394567620574024,0.42,,,0.3707135573636023,0.67,0.0,
5.2,,-17.023591563415607,0.004460865715528439,0.2,,,0.37391038849272984,0.89,0.0,
5.25,,-17.636059613398665,0.00453715779905537,0.14,,,0.3770167530533438,0.93,0.0,
5.3,,-17.802127401614527,0.004618193345984471,0.02,,,0.38008431843917506,0.99,0.0,
5.3500000000000005,,-17.652446492371805,0.004700305417289252,0.02,,,0.38315142278882136,0.99,0.0,
5.4,,-17.663444829787203,0.004781743998955472,0.04,,,0.3862288385154876,0.98,0.0,
5.45,,-18.066598821941714,0.0048642591012725365,0.0,,,0.3892918738401509,1.0,0.0,
5.5,,-18.17623288567577,0.004947183969950675,0.0,,,0.3923370079669714,1.0,0.0,
5.55,,-18.26525936531685,0.0050301019284822255,0.0,,,0.3953692738745071,1.0,0.0,
5.6000000000000005,,-18.519193887956106,0.005113012977443011,0.0,,,0.3983815831438826,1.0,0.0,
5.65,,-17.810791653892597,0.00519591711740881,0.0,,,0.4014257155311103,1.0,0.0,
5.7,,-17.385825964693826,0.005278814348955344,0.0,,,0.40450219360757605,1.0,0.0,
5.75,,-17.76682509773957,0.005361288012936021,0.02,,,0.4075788133046168,0.99,0.0,
5.8,,-17.723841933015272,0.005443171504368245,0.02,,,0.4106566265230446,0.99,0.0,
5.8500000000000005,,-18.34356193507528,0.005524714840487709,0.04,,,0.4136942963738375,0.98,0.0,
5.9,,-18.275584611341266,0.005606751371167431,0.02,,,0.41670873949449927,0.99,0.0,
5.95,,-18.073389840767945,0.005689614367809983,0.0,,,0.4197373895145169,1.0,0.0,
6.0,,-18.36655524722103,0.005772470459461753,0.0,,,0.42276310328834854,1.0,0.0,
6.05,,-18.166396762295776,0.005855319646698142,0.0,,,0.425788229219158,1.0,0.0,
6.1000000000000005,,-17.93470705339791,0.005938161930094491,0.0,,,0.4288248484000354,1.0,0.0,
6.15,,-17.974950517194312,0.006020997310226099,0.0,,,0.43187860048777127,1.0,0.0,
6.2,,-17.92974063241066,0.006103825787668219,0.0,,,0.43494061016842517,1.0,0.0,
6.25,,-17.938069548310146,0.00618664736299605,0.0,,,0.438000579512091,1.0,0.0,
6.3,,-18.321593634519687,0.006269462036784752,0.0,,,0.44104001785500585,1.0,0.0,
6.3500000000000005,,-18.468794919249383,0.006351519834608937,0.02,,,0.44406289160620416,0.99,0.0,
6.4,,-18.44192641600776,0.00643348746745619,0.02,,,0.4470772627645258,0.99,0.0,
6.45,,-18.11121988285185,0.006516281572007544,0.0,,,0.45009748157098955,1.0,0.0,
6.5,,-18.144342130982537,0.0065983188023084225,0.02,,,0.4531400647577885,0.99,0.0,
6.55,,-17.801249236719105,0.006680265869346264,0.02,,,0.4561773780534762,0.99,0.0,
6.6000000000000005,,-17.684995527768557,0.006762206107717931,0.02,,,0.45924274370684076,0.99,0.0,
6.65,,-17.80313795803261,0.006844222851325788,0.0,,,0.4622948992633568,1.0,0.0,
6.7,,-17.85995901235368,0.006926982729212007,0.0,,,0.465347665259259,1.0,0.0,
6.75,,-17.94222538259909,0.0070097357107003514,0.0,,,0.46839814030084514,1.0,0.0,
6.8,,-17.964083724995316,0.007091731821365015,0.02,,,0.47145174491016006,0.99,0.0,
6.8500000000000005,,-17.96939130799059,0.007173721105526483,0.0,,,0.4745046237678713,1.0,0.0,
6.9,,-18.023779913878286,0.007255786879031964,0.02,,,0.4775476237706584,0.99,0.0,
6.95,,-18.25481947844493,0.007338095818840232,0.0,,,0.48057209864359846,1.0,0.0,
7.0,,-18.11681436820085,0.00742081454218914,0.0,,,0.4835939165027356,1.0,0.0,
7.05,,-17.984239264306535,0.007503526372569594,0.0,,,0.4866383450329274,1.0,0.0,
7.1000000000000005,,-17.993402398034647,0.007586231310555985,0.0,,,0.4896854571092384,1.0,0.0,
7.15,,-17.630238215969058,0.007668679358805984,0.02,,,0.49273803527314824,0.99,0.0,
7.2,,-18.029997775648727,0.0077507038984478095,0.0,,,0.4957958563286896,1.0,0.0,
7.25,,-17.933161934344238,0.007833304905746128,0.02,,,0.49884586334127823,0.99,0.0,
7.3,,-18.24763019699083,0.007915149061134599,0.02,,,0.5018896446223727,0.99,0.0,
7.3500000000000005,,-18.419101264892497,0.007997403056154826,0.0,,,0.5049079076251775,1.0,0.0,
7.4,,-17.892994204788486,0.008079483530265991,0.0,,,0.5079490617111905,1.0,0.0,
7.45,,-17.517429391121247,0.008162140473622407,0.0,,,0.5110041273535293,1.0,0.0,
7.5,,-16.85293377897664,0.008244790529158509,0.0,,,0.5140967103109447,1.0,0.0,
7.55,,-11.823164146920226,0.00832460040092019,0.2,,,0.5174904801338511,0.89,0.0,
7.6000000000000005,,-8.957249118702224,0.008380737631818194,0.44,,,0.52119272585677,0.47,0.0,
7.65,,-7.424666872002388,0.008407038128508867,0.3,,,0.5250655027505977,0.2,0.0,
7.7,,-6.427462992102502,0.00841867038911493,0.19,,,0.5290347857662336,0.11,0.0,
7.75,,-5.8461079224860315,0.008424635227619598,0.08,,,0.5330541318189946,0.04,0.0,
7.8,,-5.6936942419435095,0.008426099778095754,0.04,,,0.537117147800683,0.02,0.0,
7.8500000000000005,,-5.059475247560176,0.00842781420236397,0.04,,,0.5412159881085536,0.02,0.0,
7.9,,-5.090129177893788,0.00842869518376814,0.04,,,0.5453297357560445,0.02,0.0,
7.95,,-4.712550225385683,0.00843049272509399,0.06,,,0.5494675214920267,0.03,0.0,
8.0,,-5.137301708010969,0.008432040118713678,0.04,,,0.5535906782794797,0.02,0.0,
8.05,,-5.135594373458477,0.00843242076533216,0.04,,,0.5576875069625572,0.02,0.0,
8.1,,-5.226728639245535,0.00843296805175875,0.04,,,0.5617885282242631,0.02,0.0,
8.15,,-5.1279072124840726,0.008433181959941109,0.02,,,0.5658841557572686,0.01,0.0,
8.2,,-4.860572938583203,0.008433312523214912,0.02,,,0.5700022624639596,0.01,0.0,
8.25,,-4.499991500756348,0.008433443075608848,0.02,,,0.5741534264660347,0.01,0.0,
8.3,,-4.695009238962339,0.008432906969901281,0.0,,,0.5783010912611433,0.0,0.0,
8.35,,-4.634706646382464,0.008432204254006034,0.0,,,0.5824396254563965,0.0,0.0,
8.4,,-4.873088091231493,0.008431501596668249,0.0,,,0.5865713399649763,0.0,0.0,
8.45,,-5.162655282395916,0.008430798997883045,0.0,,,0.5906865737318818,0.0,0.0,
8.5,,-5.252136637161568,0.008430096457645546,0.0,,,0.5947782993650338,0.0,0.0,
8.55,,-5.436341636689552,0.008429393975950869,0.0,,,0.5988724932831442,0.0,0.0,
8.6,,-5.200108131498149,0.008429524854878169,0.02,,,0.6029679152801551,0.01,0.0,
8.65,,-5.323842592746472,0.008429655722899299,0.02,,,0.6070584199639814,0.01,0.0,
8.700000000000001,,-4.8811388728398475,0.008429119932792621,0.0,,,0.6111720916658405,0.0,0.0,
8.75,,-4.878153334709492,0.008428500865805297,0.02,,,0.6153074278424335,0.01,0.0,
8.8,,-4.80272181751543,0.008428631819155652,0.02,,,0.6194358910741556,0.01,0.0,
8.85,,-4.612592695023289,0.008428012786593149,0.0,,,0.6235800987845697,0.0,0.0,
8.9,,-4.730666998573208,0.008427310478531217,0.0,,,0.6277160129069635,0.0,0.0,
8.950000000000001,,-5.093222216431947,0.00842660822899276,0.0,,,0.6318360128800847,0.0,0.0,
9.0,,-4.95499438167082,0.008425906037972905,0.0,,,0.6359531291578163,0.0,0.0,
9.05,,-5.259825567797818,0.008425203905466775,0.0,,,0.640052114127798,0.0,0.0,
9.1,,-5.713029006773204,0.008424501831469491,0.0,,,0.6441296697702874,0.0,0.0,
9.15,,-5.158521599488228,0.008423799815976182,0.0,,,0.6482080737395166,0.0,0.0,
9.200000000000001,,-4.855852375743389,0.008423847833982454,0.02,,,0.6523181661913809,0.01,0.0,
9.25,,-5.093226039066329,0.008424479152154728,0.02,,,0.6564233275411022,0.01,0.0,
9.3,,-5.085132489688047,0.00842461044063532,0.02,,,0.6605305036565712,0.01,0.0,
9.35,,-5.430087296304313,0.008424741718175614,0.02,,,0.6646219281781144,0.01,0.0,
9.4,,-5.060430827613749,0.008424872973665782,0.0,,,0.6687174640925833,0.0,0.0,
9.450000000000001,,-5.013397550118476,0.008424170927245116,0.0,,,0.672825687703441,0.0,0.0,
9.5,,-4.4401405614095,0.008423468939326122,0.0,,,0.676955556477035,0.0,0.0,
9.55,,-4.3474007990720205,0.00842276700990393,0.0,,,0.6811297721636514,0.0,0.0,
9.6,,-5.025739611994842,0.008422065138973658,0.0,,,0.6852705821108325,0.0,0.0,
9.65,,-4.907241333061638,0.008422113301530929,0.02,,,0.6893815368356373,0.01,0.0,
9.700000000000001,,-5.185499682213283,0.008422244787158344,0.02,,,0.693489981605878,0.01,0.0,
9.75,,-5.423414691896709,0.00842170962571723,0.02,,,0.6975830717017872,0.01,0.0,
9.8,,-4.913575577839942,0.008422507786650187,0.02,,,0.701690623006544,0.01,0.0,
9.85,,-5.158663658804196,0.008422805905377296,0.04,,,0.7057872793891491,0.02,0.0,
9.9,,-5.372627981973319,0.008423187316623714,0.02,,,0.7098741204893626,0.01,0.0,
9.950000000000001,,-5.572418513012106,0.008423318712753225,0.02,,,0.7139365526317273,0.01,0.0,
10.0,,-6.277036519617772,0.008422950108350025,0.0,,,0.7179863855039675,0.0,0.0,
10.05,,-11.14556238636799,0.008427914777719214,0.29,,,0.7217624352019443,0.16,0.0,
10.1,,-14.11793548638585,0.00845437836395056,0.46,,,0.7252172233349514,0.52,0.0,
10.15,,-15.20386112721841,0.008510588506105142,0.38,,,0.7285082047225021,0.75,0.0,
10.200000000000001,,-16.47004670907815,0.00857929348579567,0.15,,,0.7317073038073167,0.91,0.0,
10.25,,-16.903038206268796,0.008656325670851332,0.1,,,0.7348315585012695,0.94,0.0,
10.3,,-17.539178405932184,0.0087351846951341,0.07,,,0.7379150496169706,0.96,0.0,
10.35,,-17.312579303191377,0.008816870369608227,0.02,,,0.7409906072220254,0.99,0.0,
10.4,,-17.567154762491672,0.008898715897614951,0.0,,,0.7440543764208217,1.0,0.0,
10.450000000000001,,-17.536316746661164,0.008981304574167468,0.0,,,0.7471051266282296,1.0,0.0,
10.5,,-17.78934348157381,0.009063886368588353,0.0,,,0.7501551942361471,1.0,0.0,
10.55,,-17.864758738155135,0.009146461281451098,0.0,,,0.753191928524134,1.0,0.0,
10.6,,-17.96028588444639,0.009229029313329147,0.0,,,0.7562213940244675,1.0,0.0,
10.65,,-18.412541349061147,0.009311090475212442,0.02,,,0.7592291829452347,0.99,0.0,
10.700000000000001,,-18.630701438916873,0.009392061511420953,0.04,,,0.7622048342136812,0.98,0.0,
10.75,,-18.331978777379167,0.009473359132934879,0.02,,,0.7651919074783119,0.99,0.0,
10.8,,-18.449292664711447,0.009555316609763075,0.02,,,0.7681707212027761,0.99,0.0,
10.85,,-18.019802750099892,0.00963701726955738,0.02,,,0.7711854903613847,0.99,0.0,
10.9,,-17.681405001370177,0.009719377768441225,0.0,,,0.7742073118801536,1.0,0.0,
10.950000000000001,,-17.667704747857176,0.009801398069485566,0.02,,,0.7772498879937388,0.99,0.0,
11.0,,-17.77585778296151,0.009883161556593882,0.0,,,0.7802980969285312,1.0,0.0,
11.05,,-18.17339488985523,0.009965668199084473,0.0,,,0.7833175374990519,1.0,0.0,
11.1,,-18.03318017474901,0.010048167966279348,0.0,,,0.7863280496673098,1.0,0.0,
11.15,,-17.83341954630104,0.010130660858751432,0.0,,,0.7893658728027058,1.0,0.0,
11.200000000000001,,-17.894980735385428,0.010212980211101372,0.02,,,0.7923990386018481,0.99,0.0,
11.25,,-17.845434987639138,0.010294626067650721,0.02,,,0.7954167817272095,0.99,0.0,
11.3,,-18.212599572117355,0.010376265120633825,0.02,,,0.79843217079056,0.99,0.0,
11.35,,-17.95663069242881,0.010457897370617631,0.02,,,0.8014462755795543,0.99,0.0,
11.4,,-18.087552576579647,0.010539522818169035,0.02,,,0.8044685433099662,0.99,0.0,
11.450000000000001,,-18.009979699442184,0.010621224797188219,0.0,,,0.8074764815087231,1.0,0.0,
11.5,,-18.007983399400153,0.010703669936715152,0.0,,,0.8104922377136772,1.0,0.0,
11.55,,-17.707059712269317,0.01078610820607143,0.0,,,0.8135132230601243,1.0,0.0,
11.6,,-18.22857781113543,0.010868539605829541,0.0,,,0.8165404640921741,1.0,0.0,
11.65,,-18.50119355343941,0.010950547476839654,0.02,,,0.8195165635294261,0.99,0.0,
11.700000000000001,,-18.755191500607815,0.011032131871755035,0.02,,,0.8224631076365845,0.99,0.0,
11.75,,-18.643067130450312,0.011113709468225786,0.02,,,0.8254229706774111,0.99,0.0,
11.8,,-18.17895684499144,0.011195280266818422,0.02,,,0.8284006180917233,0.99,0.0,
11.85,,-17.82238765430549,0.011277344257682863,0.0,,,0.8314100753852199,1.0,0.0,
11.9,,-17.912533542719363,0.011359151403888214,0.02,,,0.8344533812207919,0.99,0.0,
11.950000000000001,,-18.076576912453998,0.011441118409475481,0.0,,,0.8374711158680799,1.0,0.0,
12.0,,-17.505468572920062,0.011523495227096836,0.0,,,0.8405014796659919,1.0,0.0,
12.05,,-17.75687097060064,0.011605865180240814,0.0,,,0.843534993094797,1.0,0.0,
12.1,,-17.70013064248649,0.011688228269479427,0.0,,,0.8465649279343129,1.0,0.0,
12.15,,-17.51086618631146,0.011770584495384652,0.0,,,0.8496080884640878,1.0,0.0,
12.200000000000001,,-17.670585953593694,0.011852267211305858,0.02,,,0.8526578768206791,0.99,0.0,
12.25,,-17.70190203089293,0.011933776465727847,0.02,,,0.8557104225563161,0.99,0.0,
12.3,,-17.83615300103145,0.01201561225713337,0.0,,,0.8587441169702813,1.0,0.0,
12.35,,-18.036931295804933,0.012097941202062671,0.0,,,0.8617549181626373,1.0,0.0,
12.4,,-18.279841617889346,0.012180263286503838,0.0,,,0.8647618953046429,1.0,0.0,
12.450000000000001,,-18.754067569606317,0.012262578511028547,0.0,,,0.8677225654409472,1.0,0.0,
12.5,,-17.51435988197877,0.012344886876208449,0.0,,,0.8707024170524209,1.0,0.0,
12.55,,-12.853905991797928,0.012423771778447659,0.17,,,0.873991923704727,0.9,0.0,
12.6,,-10.128043599431892,0.01248631729884786,0.43,,,0.8775765069006928,0.67,0.0,
12.65,,-8.098903935795288,0.012528691655912066,0.45,,,0.8813426028493829,0.37,0.0,
12.700000000000001,,-6.914304168444118,0.012549646697169854,0.3,,,0.8852252043313326,0.18,0.0,
12.75,,-6.2704155265687485,0.012560017117228603,0.17,,,0.8891825989569934,0.09,0.0,
12.8,,-5.849961813576082,0.012562720328666305,0.06,,,0.8931935463453516,0.03,0.0,
12.85,,-5.532347261124385,0.012563673394009534,0.04,,,0.897225550474278,0.02,0.0,
12.9,,-4.925957932727255,0.012564293064655362,0.04,,,0.9012896069033276,0.02,0.0,
12.950000000000001,,-4.611933017020473,0.012564746017691674,0.02,,,0.9054130829342438,0.01,0.0,
13.0,,-4.7373136228837955,0.012564532296871512,0.02,,,0.9095068019807521,0.01,0.0,
13.05,,-4.52311102860933,0.01256431859386075,0.02,,,0.9136239283435365,0.01,0.0,
13.1,,-4.579236939986831,0.012564104908657907,0.02,,,0.9177520547323396,0.01,0.0,
13.15,,-4.241087171511126,0.012563807913483556,0.02,,,0.9219053404745272,0.01,0.0,
13.200000000000001,,-4.459881380140016,0.012563594270835815,0.02,,,0.9260582854002121,0.01,0.0,
13.25,,-4.513463932829316,0.01256271399876841,0.0,,,0.9301824398875902,0.0,0.0,
13.3,,-4.678699864304076,0.012561667145192783,0.0,,,0.9343047697130034,0.0,0.0,
13.35,,-4.721885649143168,0.012560620378851677,0.0,,,0.9384209641222836,0.0,0.0,
13.4,,-4.933622060923294,0.012559990359460116,0.02,,,0.9425215239918531,0.01,0.0,
13.450000000000001,,-5.064036501448066,0.012559777034929942,0.02,,,0.9466153359603511,0.01,0.0,
13.5,,-5.062769650412228,0.01255956372817615,0.02,,,0.950694498876457,0.01,0.0,
13.55,,-5.131270601248295,0.012559267110724914,0.02,,,0.9547782103783188,0.01,0.0,
13.6,,-5.400812545673674,0.012558387199240663,0.0,,,0.9588476538887707,0.0,0.0,
13.65,,-5.4430827103685155,0.012557340706218143,0.0,,,0.9629065929096209,0.0,0.0,
13.700000000000001,,-5.2911693242467255,0.01255712760248413,0.02,,,0.966957178963428,0.01,0.0,
13.75,,-5.52587423811585,0.012557331176230377,0.04,,,0.9709923443444533,0.02,0.0,
13.8,,-5.074543811682941,0.012557701377457854,0.02,,,0.9750515190326605,0.01,0.0,
13.85,,-4.961388651649181,0.012557321581863427,0.02,,,0.979136157492083,0.01,0.0,
13.9,,-4.738397938921357,0.012557108479723049,0.02,,,0.9832347561235811,0.01,0.0,
13.950000000000001,,-5.142377803587261,0.012556895395340517,0.02,,,0.9873060460273291,0.01,0.0,
14.0,,-4.933404470734689,0.01255668232871435,0.02,,,0.9913887302012536,0.01,0.0,
14.05,,-4.802835647737157,0.012556469279843075,0.02,,,0.9954888683037626,0.01,0.0,
14.1,,-5.163423869034728,0.012556089582752982,0.0,,,0.9995630547119051,0.0,0.0,
14.15,,-5.1417313240317215,0.012555043281191313,0.0,,,1.0036231692784685,0.0,0.0,
14.200000000000001,,-5.151758567294606,0.012553997066818187,0.0,,,1.0076897787938954,0.0,0.0,
14.25,,-4.795345262044524,0.012553284270876318,0.04,,,1.0117834711142706,0.02,0.0,
14.3,,-5.267571120489338,0.012553904807249931,0.04,,,1.015856335869323,0.02,0.0,
14.35,,-5.125954787051807,0.01255385864469158,0.02,,,1.0199244964957614,0.01,0.0,
14.4,,-4.698369238335066,0.012553562497785147,0.0,,,1.0240226806187036,0.0,0.0,
