t,action,mean_V,LOW_occ,mismatch,E,PLV,global_v_offset,domain_low_fraction,redox_bit,D_est
1.45,,-18.54095193547156,0.002412914627718129,0.02,,,-0.00016543848998195964,0.99,0.0,
1.5,,-18.285469526354884,0.0024952104653580896,0.02,,,-0.00020471495929476124,0.99,0.0,
1.55,,-17.904733655682147,0.002577499445268749,0.02,,,-0.00022016680904468044,0.99,0.0,
1.6,,-18.351602738946085,0.0026605315430220495,0.0,,,-0.00021486363898359133,1.0,0.0,
1.6500000000000001,,-18.058156191555305,0.0027436400487768843,0.0,,,-0.00022709748494272096,1.0,0.0,
1.7,,-18.30654866365192,0.002826741629082611,0.0,,,-0.00024801968628599086,1.0,0.0,
1.75,,-17.809929208842227,0.0029098362845163344,0.0,,,-0.000255037326743098,1.0,0.0,
1.8,,-17.959949077777193,0.0029929240156551036,0.0,,,-0.0002488866139806864,1.0,0.0,
1.85,,-18.391776434431502,0.0030760048230759197,0.0,,,-0.0002733329027958722,1.0,0.0,
1.9000000000000001,,-18.58974145619391,0.0031590787073557396,0.0,,,-0.0003122968931864658,1.0,0.0,
1.95,,-18.498202727390936,0.003242145669071469,0.0,,,-0.00035502345510211094,1.0,0.0,
2.0,,-18.66977156061297,0.0033252057087999666,0.0,,,-0.00040035563199141886,1.0,0.0,
2.05,,-18.365297321297106,0.003408008829201371,0.02,,,-0.00043613541851990855,0.99,0.0,
2.1,,-18.183074708486128,0.003490221745434143,0.02,,,-0.00046650395609892134,0.99,0.0,
2.15,,-18.36574270107243,0.0035719278212640215,0.04,,,-0.0004949246250706918,0.98,0.0,
2.2,,-18.273932365521794,0.0036539604232315405,0.02,,,-0.0005364709839930065,0.99,0.0,
2.25,,-18.04221152239647,0.0037361528442667246,0.02,,,-0.0005398725470938581,0.99,0.0,
2.3000000000000003,,-17.964712700014424,0.0038190050578574865,0.02,,,-0.0005350852461107283,0.99,0.0,
2.35,,-17.716552007312174,0.0039011837256888687,0.02,,,-0.0005163180240711495,0.99,0.0,
2.4,,-17.920790849516614,0.003983355545554737,0.02,,,-0.0004946760451692323,0.99,0.0,
2.45,,-18.32187104916022,0.0040655205180257295,0.02,,,-0.0005046161499735515,0.99,0.0,
2.5,,-17.025431642585474,0.004147678643672444,0.02,,,-0.0005052640273193355,0.99,0.0,
2.5500000000000003,,-12.156423781317192,0.004226663301537142,0.26,,,-0.0001810143461351208,0.86,0.0,
2.6,,-9.454022952213288,0.004282142135217747,0.56,,,0.00044639526513513004,0.54,0.0,
2.65,,-7.666159345219978,0.00431420063053594,0.45,,,0.0012519815992739114,0.31,0.0,
2.7,,-6.521295154034518,0.004328507128703529,0.18,,,0.00218357560573786,0.1,0.0,
2.75,,-5.40585310461176,0.0043332295458077385,0.07,,,0.0031821700558147723,0.04,0.0,
2.8000000000000003,,-5.315786156420062,0.0043352016784170945,0.02,,,0.004229374923529663,0.01,0.0,
2.85,,-5.397503359589483,0.0043354237293251165,0.0,,,0.005273504932850537,0.0,0.0,
2.9,,-5.363672241584502,0.004335062457562235,0.0,,,0.006315442558777816,0.0,0.0,
2.95,,-4.996316986738783,0.004335201205487655,0.02,,,0.007392269222513896,0.01,0.0,
3.0,,-4.639898289989196,0.004334923279351272,0.0,,,0.008489347017557295,0.0,0.0,
3.0500000000000003,,-5.135301564091941,0.0043345620492909916,0.0,,,0.00958233969077004,0.0,0.0,
3.1,,-4.932476303512762,0.004334200849332086,0.0,,,0.01065308650549609,0.0,0.0,
3.15,,-4.806940339434348,0.004333839679472051,0.0,,,0.01173861916836144,0.0,0.0,
3.2,,-4.857315316434804,0.004333478539708374,0.0,,,0.012848156426661593,0.0,0.0,
3.25,,-4.748583042394663,0.004333117430038549,0.0,,,0.013935393523007789,0.0,0.0,
3.3000000000000003,,-4.859581515552499,0.004332756350460068,0.0,,,0.015029235860053931,0.0,0.0,
3.35,,-4.6479586854387716,0.004332395300970423,0.0,,,0.016137138946167594,0.0,0.0,
3.4,,-4.755536178770676,0.0043320342815671075,0.0,,,0.017240295866513735,0.0,0.0,
3.45,,-4.833586697349378,0.004331673292247614,0.0,,,0.018338340967226065,0.0,0.0,
3.5,,-4.67674571925927,0.004331312333009436,0.0,,,0.019436440500746825,0.0,0.0,
3.5500000000000003,,-5.042251904262451,0.0043309514038500675,0.0,,,0.02054405837598455,0.0,0.0,
3.6,,-5.0262135638589225,0.004330590504767,0.0,,,0.021632800793017364,0.0,0.0,
3.65,,-4.563156906099864,0.0043308962829802745,0.02,,,0.022728326348679627,0.01,0.0,
3.7,,-4.73596059701067,0.00433161868849114,0.04,,,0.0238292267162104,0.02,0.0,
3.75,,-5.023746051385584,0.004332924337971162,0.04,,,0.02492156586896887,0.02,0.0,
3.8000000000000003,,-5.544122530241294,0.004334229878651136,0.04,,,0.025976228460301842,0.02,0.0,
3.85,,-5.598523022819664,0.004334702008456109,0.02,,,0.027013188176766876,0.01,0.0,
3.9,,-5.755987467521322,0.004335090770446062,0.02,,,0.02805060480523575,0.01,0.0,
3.95,,-4.8869515335804,0.004335229499346052,0.0,,,0.029097620061214326,0.0,0.0,
4.0,,-5.211049165467902,0.004334868243768395,0.0,,,0.030177843886793145,0.0,0.0,
4.05,,-5.774169868860362,0.00433450701829424,0.0,,,0.031216070811703148,0.0,0.0,
4.1,,-5.383683818173216,0.004334979125005108,0.02,,,0.03224300170994753,0.01,0.0,
4.15,,-5.517998146650745,0.004334867873625022,0.0,,,0.033289624437941735,0.0,0.0,
4.2,,-5.321713315883593,0.0043345066481817116,0.0,,,0.03433494851884721,0.0,0.0,
4.25,,-5.658380039813419,0.004334562112561674,0.02,,,0.03536909608329203,0.01,0.0,
4.3,,-5.582020681338486,0.004335700861904071,0.04,,,0.036390211804430035,0.02,0.0,
4.3500000000000005,,-5.270970068772971,0.004336756173299057,0.02,,,0.03743359978469308,0.01,0.0,
4.4,,-5.050322515553243,0.0043372280925873695,0.02,,,0.038504313439822115,0.01,0.0,
4.45,,-5.298699586032016,0.004337783304494999,0.02,,,0.03957578278867675,0.01,0.0,
4.5,,-4.904859528436427,0.0043382551381922554,0.02,,,0.04065162123487752,0.01,0.0,
4.55,,-4.9576189889763285,0.004338643599238177,0.0,,,0.04173371831572554,0.0,0.0,
4.6000000000000005,,-4.765399722436438,0.004338282059162865,0.0,,,0.04282487099046793,0.0,0.0,
4.65,,-4.3498911869575005,0.0043379205492147625,0.0,,,0.04393736416590437,0.0,0.0,
4.7,,-4.280314012667577,0.004337559069391359,0.0,,,0.0450672520099218,0.0,0.0,
4.75,,-4.460453004556253,0.004337697609273594,0.02,,,0.04619997757628116,0.01,0.0,
4.8,,-4.274453967039121,0.004337836120945161,0.0,,,0.04732766950427774,0.0,0.0,
4.8500000000000005,,-4.4299096718250395,0.004337474648157183,0.0,,,0.04847046661246599,0.0,0.0,
4.9,,-4.736865022459559,0.004337113205490808,0.0,,,0.04956973633084186,0.0,0.0,
4.95,,-4.864844461756027,0.004336751792943526,0.0,,,0.050660900052481285,0.0,0.0,
5.0,,-6.16424074680402,0.004336890400096275,0.02,,,0.051711394918676566,0.01,0.0,
5.05,,-10.588245042192863,0.0043421955595891746,0.24,,,0.05245937567966221,0.14,0.0,
5.1000000000000005,,-13.991026111883409,0.004367249666597484,0.52,,,0.05292147086717148,0.49,0.0,
5.15,,-15.695557537427296,0.004417883942811389,0.48,,,0.05316532034277287,0.71,0.0,
5.2,,-16.482743642227412,0.004485846644120482,0.25,,,0.053315728967998674,0.87,0.0,
5.25,,-17.267436547787312,0.004562803321675172,0.08,,,0.053402774120497175,0.96,0.0,
5.3,,-18.03116623347495,0.004644253386418679,0.02,,,0.053422074818760025,0.99,0.0,
5.3500000000000005,,-17.74325937492152,0.004727029933357406,0.0,,,0.05344129283563145,1.0,0.0,
5.4,,-17.63367055884548,0.004809966237370706,0.0,,,0.053468610127307976,1.0,0.0,
5.45,,-17.88961815459716,0.00489289563028451,0.0,,,0.053489267105091824,1.0,0.0,
5.5,,-17.910777118840766,0.004975818112674719,0.0,,,0.05348433641047643,1.0,0.0,
5.55,,-17.491431373198594,0.00505873368511719,0.0,,,0.05350099710036729,1.0,0.0,
5.6000000000000005,,-17.48586444600137,0.005141642348187728,0.0,,,0.05354356134286891,1.0,0.0,
5.65,,-17.932575820687703,0.005224544102462095,0.0,,,0.05354594945794632,1.0,0.0,
5.7,,-17.920630393882515,0.005306688957543715,0.06,,,0.05354643499602282,0.97,0.0,
5.75,,-18.134865019488657,0.005387077052197643,0.06,,,0.05353259679262273,0.97,0.0,
5.8,,-18.044160502301143,0.005468458416151143,0.02,,,0.053519333992940704,0.99,0.0,
5.8500000000000005,,-17.59837590927126,0.00555058296802376,0.0,,,0.053531928325772304,1.0,0.0,
5.9,,-17.66568837542866,0.0056334506451910515,0.0,,,0.05354459753310729,1.0,0.0,
5.95,,-17.525303017083456,0.005716311416977532,0.0,,,0.05357611583325698,1.0,0.0,
6.0,,-17.359274076040755,0.005798915286041963,0.02,,,0.05362405609004606,0.99,0.0,
6.05,,-17.73559466640897,0.005880928967541411,0.02,,,0.05365159129767705,0.99,0.0,
6.1000000000000005,,-17.51546375984754,0.005963435804407138,0.0,,,0.05366603138560245,1.0,0.0,
6.15,,-17.86713573574137,0.006046269078461535,0.0,,,0.05368806731626102,1.0,0.0,
6.2,,-17.653268669148538,0.006128428797918406,0.04,,,0.0537046997572141,0.98,0.0,
6.25,,-18.49866512654332,0.006209581718904209,0.04,,,0.05367384735829498,0.98,0.0,
6.3,,-18.326787201565388,0.006290894543372418,0.02,,,0.053638423437922925,0.99,0.0,
6.3500000000000005,,-18.488646175778573,0.006372950561471158,0.0,,,0.053588555155174994,1.0,0.0,
6.4,,-18.285869455763,0.006455749710575502,0.0,,,0.05356271432573667,1.0,0.0,
6.45,,-18.258426004613202,0.0065385419600094965,0.0,,,0.053525552448547675,1.0,0.0,
6.5,,-17.9720286892921,0.006621327310348092,0.0,,,0.05350920435503268,1.0,0.0,
6.55,,-17.93993732723187,0.0067041057621661905,0.0,,,0.05349832724304297,1.0,0.0,
6.6000000000000005,,-18.37670875195584,0.006785960668121756,0.04,,,0.053479782600681314,0.98,0.0,
6.65,,-18.489689705880913,0.006867308794756457,0.02,,,0.05344921340028317,0.99,0.0,
6.7,,-18.570590833638207,0.006949233446802169,0.02,,,0.053420077703909295,0.99,0.0,
6.75,,-18.43114179508568,0.007030901282466039,0.02,,,0.053374648513750796,0.99,0.0,
6.8,,-18.144130827544075,0.007112812302315656,0.02,,,0.053351439639559954,0.99,0.0,
6.8500000000000005,,-18.849115549499075,0.007194716496502919,0.02,,,0.05330155710560777,0.99,0.0,
6.9,,-18.364059064063078,0.00727661386559661,0.02,,,0.05325178110150399,0.99,0.0,
6.95,,-18.104930850898896,0.0073592543851659555,0.0,,,0.05322366028593405,1.0,0.0,
7.0,,-18.076973054450498,0.007441971345367122,0.0,,,0.053208662702491305,1.0,0.0,
7.05,,-17.943015818674276,0.007524681412746758,0.0,,,0.0531986020453408,1.0,0.0,
7.1000000000000005,,-18.117345773948657,0.007607384587879243,0.0,,,0.05319251054471706,1.0,0.0,
7.15,,-18.357658872934156,0.007689747542172217,0.02,,,0.053173184272183115,0.99,0.0,
7.2,,-17.816779839136622,0.0077712703289757054,0.06,,,0.053164334394884986,0.97,0.0,
7.25,,-17.730124071280997,0.007851536382883665,0.04,,,0.053185720122756394,0.98,0.0,
7.3,,-17.834929484424332,0.00793279571487199,0.02,,,0.053199794113411726,0.99,0.0,
7.3500000000000005,,-17.828491488534862,0.008014631579670606,0.02,,,0.05320174111464457,0.99,0.0,
7.4,,-17.60111272976056,0.00809729392715358,0.0,,,0.05322093153573253,1.0,0.0,
7.45,,-17.267117954439083,0.008179282739143366,0.02,,,0.053266631235505305,0.99,0.0,
7.5,,-16.729817599766946,0.008260764734960188,0.04,,,0.053320845681130484,0.98,0.0,
7.55,,-11.511412918605345,0.008337240042947128,0.29,,,0.05366870870920576,0.84,0.0,
7.6000000000000005,,-9.15787912439279,0.008390459733076573,0.54,,,0.05431688363680278,0.47,0.0,
7.65,,-7.826749689867695,0.008417676073789656,0.42,,,0.05511354373658109,0.26,0.0,
7.7,,-6.456405673164537,0.008431890668075055,0.21,,,0.05601113519213321,0.13,0.0,
7.75,,-6.065122773752507,0.008436687788957774,0.05,,,0.0569920654336145,0.03,0.0,
7.8,,-5.2211236112691095,0.008438984653841618,0.07,,,0.05801559200531975,0.04,0.0,
7.8500000000000005,,-5.125975125056965,0.008440448008577095,0.04,,,0.05908798196199621,0.02,0.0,
7.9,,-4.9093996200351055,0.008441077939286888,0.02,,,0.06017766216686127,0.01,0.0,
7.95,,-4.74996691475541,0.008441207844587087,0.02,,,0.0612752684491931,0.01,0.0,
8.0,,-4.8369983628570505,0.008441004423784043,0.02,,,0.062367376355643545,0.01,0.0,
8.05,,-5.0466535072503,0.008441134335210303,0.02,,,0.06345625618623717,0.01,0.0,
8.1,,-5.138510704757655,0.008441764225394468,0.04,,,0.06453995831430748,0.02,0.0,
8.15,,-5.241492660170881,0.008443394022812875,0.06,,,0.06561064613869169,0.03,0.0,
8.2,,-4.987986492472853,0.008445856990670466,0.08,,,0.06668098814451257,0.04,0.0,
8.25,,-5.218423932339383,0.008447486435927146,0.04,,,0.06774856604522121,0.02,0.0,
8.3,,-4.855043433584548,0.008448032449567733,0.02,,,0.06882099600655327,0.01,0.0,
8.35,,-5.302961780022789,0.00844766178993027,0.02,,,0.06988438047394008,0.01,0.0,
8.4,,-4.855781364729238,0.008448374465347025,0.04,,,0.0709502559375802,0.02,0.0,
8.45,,-4.630365117186864,0.00845000371193276,0.06,,,0.07205190447966131,0.03,0.0,
8.5,,-4.498890381061042,0.008450882842197159,0.02,,,0.07316487754408658,0.01,0.0,
8.55,,-4.788520079650081,0.008451011930452756,0.02,,,0.07427525137211619,0.01,0.0,
8.6,,-4.485140117718033,0.008450307705867372,0.0,,,0.07538235428384787,0.0,0.0,
8.65,,-4.695783093608928,0.00844960353996517,0.0,,,0.07648829918423783,0.0,0.0,
8.700000000000001,,-5.159104597848916,0.008448899432741259,0.0,,,0.0775659249698342,0.0,0.0,
8.75,,-5.271220032341468,0.008448195384190749,0.0,,,0.07862425767150596,0.0,0.0,
8.8,,-5.14360046177707,0.008447491394308754,0.0,,,0.07968320259700969,0.0,0.0,
8.85,,-5.1063403044624645,0.008446787463090381,0.0,,,0.08074646399402766,0.0,0.0,
8.9,,-5.299959319229689,0.008446083590530744,0.0,,,0.08179408789535149,0.0,0.0,
8.950000000000001,,-5.2833047194603076,0.008445379776624951,0.0,,,0.08283871008463121,0.0,0.0,
9.0,,-5.269078230753779,0.008444926019284791,0.02,,,0.08388638148427034,0.01,0.0,
9.05,,-5.601992460139612,0.008445055603923682,0.02,,,0.08490813866279602,0.01,0.0,
9.1,,-4.887650695196719,0.008445685167347708,0.04,,,0.08596702786132739,0.02,0.0,
9.15,,-4.96945768183585,0.008445564687337996,0.02,,,0.0870512060626905,0.01,0.0,
9.200000000000001,,-4.881252280853739,0.008445694218756544,0.02,,,0.08813658284693134,0.01,0.0,
9.25,,-5.01535429336363,0.008445823739381212,0.02,,,0.08922767689159251,0.01,0.0,
9.3,,-5.235497906366572,0.0084459532492129,0.02,,,0.09030039632945347,0.01,0.0,
9.35,,-5.406878598783003,0.008445832754502449,0.02,,,0.091337067482252,0.01,0.0,
9.4,,-5.282486322614195,0.008445962263582903,0.02,,,0.09237386054977856,0.01,0.0,
9.450000000000001,,-5.575577459322419,0.00844609176187134,0.02,,,0.09341021226229043,0.01,0.0,
9.5,,-5.366160316548233,0.008447804526453172,0.06,,,0.09445048806659327,0.03,0.0,
9.55,,-4.83946711220236,0.00844860049275442,0.0,,,0.09552751444282155,0.0,0.0,
9.6,,-5.099207555751774,0.008447896469114641,0.0,,,0.0966021816620814,0.0,0.0,
9.65,,-5.015102261250359,0.0084471925041413,0.0,,,0.09766770379044168,0.0,0.0,
9.700000000000001,,-5.044800017809293,0.008447071916579708,0.02,,,0.09874519454735982,0.01,0.0,
9.75,,-5.375505857124636,0.00844661800365033,0.0,,,0.09979577912925511,0.0,0.0,
9.8,,-5.389153836560294,0.00844591414521178,0.0,,,0.10084343515585893,0.0,0.0,
9.85,,-4.672898412347701,0.008445210345425905,0.0,,,0.10192670012069728,0.0,0.0,
9.9,,-4.822612811619744,0.008444756602204484,0.02,,,0.1030266392984782,0.01,0.0,
9.950000000000001,,-4.705484923797947,0.008444886200960932,0.02,,,0.10412442991618427,0.01,0.0,
10.0,,-4.953773819259552,0.008445015788917893,0.02,,,0.10523808812324917,0.01,0.0,
10.05,,-10.49785642989116,0.00844647869107629,0.17,,,0.10604209535780831,0.09,0.0,
10.1,,-13.272291753261488,0.008469274104678032,0.39,,,0.10651991111159353,0.38,0.0,
10.15,,-15.379573045226486,0.00851531679305662,0.42,,,0.10680429455115088,0.69,0.0,
10.200000000000001,,-16.24150185056769,0.008577771589150313,0.28,,,0.10698174737035612,0.82,0.0,
10.25,,-16.874020350116865,0.008652220688522786,0.15,,,0.10707874087545237,0.92,0.0,
10.3,,-17.198115242109008,0.008728913473622644,0.11,,,0.10715975406705892,0.94,0.0,
10.35,,-17.111722426419213,0.008807599787343074,0.07,,,0.10721556100492223,0.96,0.0,
10.4,,-17.730340076524858,0.008888696129534858,0.02,,,0.10724098373281815,0.99,0.0,
10.450000000000001,,-17.579450930166896,0.008971285641036735,0.0,,,0.10726491367445432,1.0,0.0,
10.5,,-17.698376393667473,0.009053868270337408,0.0,,,0.10728940143560654,1.0,0.0,
10.55,,-17.404956552741968,0.00913644401801037,0.0,,,0.10731154852811849,1.0,0.0,
10.6,,-17.668944252176672,0.009219012884629068,0.0,,,0.10732928020362276,1.0,0.0,
10.65,,-17.795652596126132,0.009301574870766905,0.0,,,0.10734818015414935,1.0,0.0,
10.700000000000001,,-17.815600823156778,0.00938412997699723,0.0,,,0.10735050628984971,1.0,0.0,
10.75,,-17.855161684912993,0.009466678203893348,0.0,,,0.10735236537213577,1.0,0.0,
10.8,,-17.48839172587514,0.00954863623327831,0.02,,,0.10737182796271744,0.99,0.0,
10.85,,-17.39219964959841,0.00963033744974978,0.02,,,0.10740321746262317,0.99,0.0,
10.9,,-17.907137228685983,0.009711531868458408,0.04,,,0.10741959614145441,0.98,0.0,
10.950000000000001,,-17.616030080206954,0.009792386208718624,0.04,,,0.10743274361680313,0.98,0.0,
11.0,,-17.472162703430303,0.009873567140536504,0.02,,,0.1074636336966916,0.99,0.0,
11.05,,-17.617137915681607,0.009955907927670302,0.0,,,0.107494616128823,1.0,0.0,
11.1,,-17.59065122844335,0.01003840850819063,0.0,,,0.10752923443816295,1.0,0.0,
11.15,,-17.640919651388003,0.01012090221392039,0.0,,,0.10755881309197854,1.0,0.0,
11.200000000000001,,-17.915062043727797,0.010203389045432458,0.0,,,0.10756019416194983,1.0,0.0,
11.25,,-17.679774587199596,0.010285452343577391,0.02,,,0.10756008723968011,0.99,0.0,
11.3,,-17.917302096134822,0.010367342158925506,0.0,,,0.10757051809160094,1.0,0.0,
11.35,,-18.109687669423067,0.010449808454545597,0.0,,,0.1075443247547177,1.0,0.0,
11.4,,-18.30361708928136,0.010532267878232091,0.0,,,0.10753019380081541,1.0,0.0,
11.450000000000001,,-18.182290643664004,0.010614720430557625,0.0,,,0.10749764884573,1.0,0.0,
11.5,,-17.951255777483563,0.010697166112094788,0.0,,,0.10747836284344067,1.0,0.0,
11.55,,-18.048350339315128,0.010779604923416125,0.0,,,0.10746716860086514,1.0,0.0,
11.6,,-18.021063582967322,0.010862036865094135,0.0,,,0.10744364880011713,1.0,0.0,
11.65,,-17.859914078997296,0.010944461937701266,0.0,,,0.1074415338815995,1.0,0.0,
11.700000000000001,,-17.572231599102633,0.011026296823059717,0.02,,,0.10745372261242109,0.99,0.0,
11.75,,-18.22314193485966,0.011108374895349741,0.0,,,0.10745780715986897,1.0,0.0,
11.8,,-18.33215007451926,0.011190779440557477,0.0,,,0.10743826726605395,1.0,0.0,
11.85,,-18.471295716977966,0.011273177118977282,0.0,,,0.1073908611454839,1.0,0.0,
11.9,,-18.263279682621846,0.011355567931181376,0.0,,,0.10735595806057442,1.0,0.0,
11.950000000000001,,-18.46278839354474,0.011437951877741916,0.0,,,0.10731213722070446,1.0,0.0,
12.0,,-18.30707513265195,0.01152032895923102,0.0,,,0.10727435391589563,1.0,0.0,
12.05,,-17.949071372861646,0.01160269917622076,0.0,,,0.10726699487011546,1.0,0.0,
12.1,,-17.898773922046292,0.011684312554282665,0.02,,,0.1072663565778839,0.99,0.0,
12.15,,-17.891420357248116,0.011766419118290435,0.02,,,0.10726721095322612,0.99,0.0,
12.200000000000001,,-18.232872300745186,0.011847935526451909,0.02,,,0.10724683388736872,0.99,0.0,
12.25,,-18.356691770770748,0.011929695139750769,0.0,,,0.10721271727069832,1.0,0.0,
12.3,,-18.259384477103126,0.012012031244171367,0.0,,,0.10717661326002612,1.0,0.0,
12.35,,-18.24178519009478,0.01209436048750723,0.0,,,0.10714452180632639,1.0,0.0,
12.4,,-17.971630611530045,0.012176682870330087,0.0,,,0.10712895848780905,1.0,0.0,
12.450000000000001,,-18.375586263534228,0.0122588317272394,0.02,,,0.10709884293014091,0.99,0.0,
12.5,,-17.651706064522603,0.012340307102555547,0.02,,,0.10707533364313881,0.99,0.0,
12.55,,-12.300581824200377,0.012415859163509436,0.26,,,0.10736755922467844,0.85,0.0,
12.6,,-10.011521827102335,0.012474155510626523,0.5,,,0.10795087685729456,0.59,0.0,
12.65,,-7.616298697349234,0.012507281236683099,0.4,,,0.10872987131523194,0.29,0.0,
12.700000000000001,,-6.434550664988419,0.012521988331513644,0.22,,,0.10963268589111604,0.13,0.0,
12.75,,-6.292694185254465,0.012530861145236372,0.17,,,0.11058591964888521,0.1,0.0,
12.8,,-5.968893800913078,0.012534566724443362,0.06,,,0.11156101297642222,0.03,0.0,
12.85,,-5.587385542994321,0.012535772124721376,0.04,,,0.11256508735205455,0.02,0.0,
12.9,,-5.519321595829517,0.012535727473163236,0.02,,,0.11358728093225544,0.01,0.0,
12.950000000000001,,-5.291980666976147,0.012536099489214643,0.04,,,0.11461933129995053,0.02,0.0,
13.0,,-4.781889719381044,0.012535888155515672,0.02,,,0.11570394908988114,0.01,0.0,
13.05,,-4.486582161448291,0.012535093520676974,0.0,,,0.11680598101430982,0.0,0.0,
13.1,,-4.836284416876269,0.012534048968721541,0.0,,,0.11791013083058345,0.0,0.0,
13.15,,-4.422213181135321,0.012533837805892867,0.02,,,0.11900990388195067,0.01,0.0,
13.200000000000001,,-4.6856064324268125,0.0125333766752434,0.02,,,0.12012282295728369,0.01,0.0,
13.25,,-4.372389955018474,0.012533332234409307,0.03,,,0.12123907416334778,0.02,0.0,
13.3,,-4.5078405058888835,0.012534621080612826,0.05,,,0.12234372010076035,0.03,0.0,
13.35,,-4.64952090376077,0.01253457652427703,0.02,,,0.12345708230850755,0.01,0.0,
13.4,,-4.586601228559424,0.012533532015403017,0.0,,,0.12455436299215004,0.0,0.0,
13.450000000000001,,-4.429405263067846,0.012532487593568144,0.0,,,0.12566196269025556,0.0,0.0,
13.5,,-4.269343040881014,0.01253144325876516,0.0,,,0.12678108140251873,0.0,0.0,
13.55,,-4.371585750701365,0.012530399010986813,0.0,,,0.12791266628162326,0.0,0.0,
13.6,,-4.785095250568862,0.01252935485022585,0.0,,,0.12902569277585976,0.0,0.0,
13.65,,-4.881152957814151,0.01252831077647502,0.0,,,0.13011235566355042,0.0,0.0,
13.700000000000001,,-4.983822304365482,0.012527266789727074,0.0,,,0.1311816498350234,0.0,0.0,
13.75,,-4.854590244876252,0.0125270562087249,0.04,,,0.13226317298266932,0.02,0.0,
13.8,,-5.075358731569346,0.012527678930688404,0.04,,,0.13333666641182668,0.02,0.0,
13.85,,-5.038399644164489,0.012528718260482637,0.06,,,0.13441094761399175,0.03,0.0,
13.9,,-5.126993086642183,0.012529507488392098,0.02,,,0.13547733959926467,0.01,0.0,
13.950000000000001,,-5.306543705454736,0.012529296704005924,0.02,,,0.13652411653002733,0.01,0.0,
14.0,,-5.270504428705464,0.01252975258440701,0.04,,,0.13757323129784788,0.02,0.0,
14.05,,-5.060887081877262,0.012529375108763802,0.0,,,0.13863723513825865,0.0,0.0,
14.1,,-4.550985950088284,0.012528331033324824,0.0,,,0.13973076832867865,0.0,0.0,
14.15,,-4.692516954827666,0.012527287044888875,0.0,,,0.14083522253145817,0.0,0.0,
14.200000000000001,,-4.8379230779806175,0.012526993118449183,0.02,,,0.14193785782211563,0.01,0.0,
14.25,,-4.977161903615584,0.012527449190808526,0.04,,,0.14301808366228494,0.02,0.0,
